lga_code16,sg_400_499_mng,sg_400_499_pro,sg_400_499_tectw,sg_400_499_copsw,sg_400_499_claw,sg_400_499_swks,sg_400_499_maopdv,sg_400_499_lab,sg_400_499_idns,sg_400_499_tot,sg_500_649_mng,sg_500_649_pro,sg_500_649_tectw,sg_500_649_copsw,sg_500_649_claw,sg_500_649_swks,sg_500_649_maopdv,sg_500_649_lab,sg_500_649_idns,sg_500_649_tot,sg_650_799_mng,sg_650_799_pro,sg_650_799_tectw,sg_650_799_copsw,sg_650_799_claw,sg_650_799_swks,sg_650_799_maopdv,sg_650_799_lab,sg_650_799_idns,sg_650_799_tot,sg_800_999_mng,sg_800_999_pro,sg_800_999_tectw,sg_800_999_copsw,sg_800_999_claw,sg_800_999_swks,sg_800_999_maopdv,sg_800_999_lab,sg_800_999_idns,sg_800_999_tot,sg_1000_1249_mng,sg_1000_1249_pro,sg_1000_1249_tectw,sg_1000_1249_copsw,sg_1000_1249_claw,sg_1000_1249_swks,sg_1000_1249_maopdv,sg_1000_1249_lab,sg_1000_1249_idns,sg_1000_1249_tot,sg_1250_1499_mng,sg_1250_1499_pro,sg_1250_1499_tectw,sg_1250_1499_copsw,sg_1250_1499_claw,sg_1250_1499_swks,sg_1250_1499_maopdv,sg_1250_1499_lab,sg_1250_1499_idns,sg_1250_1499_tot,sg_1500_1749_mng,sg_1500_1749_pro,sg_1500_1749_tectw,sg_1500_1749_copsw,sg_1500_1749_claw,sg_1500_1749_swks,sg_1500_1749_maopdv,sg_1500_1749_lab,sg_1500_1749_idns,sg_1500_1749_tot,sg_1750_1999_mng,sg_1750_1999_pro,sg_1750_1999_tectw,sg_1750_1999_copsw,sg_1750_1999_claw,sg_1750_1999_swks,sg_1750_1999_maopdv,sg_1750_1999_lab,sg_1750_1999_idns,sg_1750_1999_tot,sg_2000_2999_mng,sg_2000_2999_pro,sg_2000_2999_tectw,sg_2000_2999_copsw,sg_2000_2999_claw,sg_2000_2999_swks,sg_2000_2999_maopdv,sg_2000_2999_lab,sg_2000_2999_idns,sg_2000_2999_tot,sg_3000mo_mng,sg_3000mo_pro,sg_3000mo_tectw,sg_3000mo_copsw,sg_3000mo_claw,sg_3000mo_swks,sg_3000mo_maopdv,sg_3000mo_lab,sg_3000mo_idns,sg_3000mo_tot,sg_pins_mng,sg_pins_pro,sg_pins_tectw,sg_pins_copsw,sg_pins_claw,sg_pins_swks,sg_pins_maopdv,sg_pins_lab,sg_pins_idns,sg_pins_tot,sg_tot_mng,sg_tot_pro,sg_tot_tectw,sg_tot_copsw,sg_tot_claw,sg_tot_swks,sg_tot_maopdv,sg_tot_lab,sg_tot_idns,sg_tot_tot,lg_nni_mng,lg_nni_pro,lg_nni_tectw,lg_nni_copsw,lg_nni_claw,lg_nni_swks,lg_nni_maopdv,lg_nni_lab,lg_nni_idns,lg_nni_tot,lg_1_149_mng,lg_1_149_pro,lg_1_149_tectw,lg_1_149_copsw,lg_1_149_claw,lg_1_149_swks,lg_1_149_maopdv,lg_1_149_lab,lg_1_149_idns,lg_1_149_tot,lg_150_299_mng,lg_150_299_pro,lg_150_299_tectw,lg_150_299_copsw,lg_150_299_claw,lg_150_299_swks,lg_150_299_maopdv,lg_150_299_lab,lg_150_299_idns,lg_150_299_tot,lg_300_399_mng,lg_300_399_pro,lg_300_399_tectw,lg_300_399_copsw,lg_300_399_claw,lg_300_399_swks,lg_300_399_maopdv,lg_300_399_lab,lg_300_399_idns,lg_300_399_tot,lg_400_499_mng,lg_400_499_pro,lg_400_499_tectw,lg_400_499_copsw,lg_400_499_claw,lg_400_499_swks,lg_400_499_maopdv,lg_400_499_lab,lg_400_499_idns,lg_400_499_tot,lg_500_649_mng,lg_500_649_pro,lg_500_649_tectw,lg_500_649_copsw,lg_500_649_claw,lg_500_649_swks,lg_500_649_maopdv,lg_500_649_lab,lg_500_649_idns,lg_500_649_tot,lg_650_799_mng,lg_650_799_pro,lg_650_799_tectw,lg_650_799_copsw,lg_650_799_claw,lg_650_799_swks,lg_650_799_maopdv,lg_650_799_lab,lg_650_799_idns,lg_650_799_tot,lg_800_999_mng,lg_800_999_pro,lg_800_999_tectw,lg_800_999_copsw,lg_800_999_claw,lg_800_999_swks,lg_800_999_maopdv,lg_800_999_lab,lg_800_999_idns,lg_800_999_tot,lga_name16
40700,0,11,0,22,6,0,0,10,0,44,0,17,0,23,18,0,0,0,0,66,3,25,5,26,21,0,0,4,0,83,3,39,6,26,43,0,0,9,4,118,5,62,5,33,66,0,0,3,0,180,6,92,9,39,37,0,0,0,0,184,10,107,3,41,40,0,0,0,0,212,20,115,0,39,17,0,0,0,0,201,38,59,4,89,12,0,0,0,0,198,19,13,0,18,0,0,0,0,0,45,0,4,0,5,3,0,0,0,0,7,120,558,32,395,264,0,0,27,13,1396,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,0,3,0,0,0,0,8,0,3,0,0,3,0,0,0,0,8,0,0,11,0,3,0,0,4,0,15,Burnside (C)
40910,0,9,0,11,0,0,0,0,0,25,0,26,3,17,11,0,0,4,0,63,3,23,4,14,6,0,0,0,0,50,0,43,0,17,19,5,0,0,0,79,10,48,7,14,31,3,0,3,0,116,4,64,3,13,13,0,0,0,0,101,13,87,4,16,5,0,0,0,4,125,10,82,0,7,3,0,0,0,0,101,12,73,0,9,0,0,0,0,0,94,9,26,0,0,0,0,0,0,0,33,0,3,0,0,0,0,0,0,0,8,59,482,12,148,103,11,3,4,9,828,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,3,0,3,3,0,0,0,3,0,0,0,0,5,0,3,0,0,3,0,0,3,0,12,Campbelltown (C) (SA)
41830,0,0,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,5,0,0,0,9,3,0,0,0,0,12,0,3,0,3,0,0,0,3,0,10,0,4,3,4,0,0,0,0,0,12,0,9,0,0,3,0,0,0,0,14,0,3,0,0,4,0,0,0,0,8,0,7,0,0,0,0,0,0,0,7,3,4,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,27,5,24,6,0,0,6,0,80,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Flinders Ranges (DC)
42030,0,5,0,9,3,0,0,0,0,17,3,7,0,3,5,0,0,4,0,27,0,12,3,12,9,0,0,5,0,37,0,16,3,8,10,0,0,4,0,46,3,28,3,14,11,0,3,0,0,60,0,43,0,12,9,0,0,0,0,68,5,32,0,18,0,0,0,0,0,52,0,17,0,12,3,0,3,0,3,42,4,11,0,29,0,0,0,0,0,44,0,3,0,0,0,0,0,0,0,3,0,6,0,0,0,0,0,0,0,9,23,185,9,120,55,3,6,13,3,419,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,9,Gawler (T)
42110,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,3,6,0,0,0,0,0,9,0,3,0,4,0,0,0,0,0,6,0,3,0,0,3,0,0,0,0,7,0,6,0,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,9,0,0,3,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,25,4,16,5,0,3,3,0,62,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Goyder (DC)
42250,0,0,0,3,0,0,0,0,0,3,0,0,0,8,0,0,0,0,0,7,0,0,0,6,3,0,0,0,0,7,0,3,0,7,0,0,0,0,0,16,0,3,0,24,0,0,0,0,0,31,0,11,0,14,0,0,0,0,0,21,0,10,0,14,0,0,0,0,0,22,0,10,0,0,0,0,0,0,0,10,9,0,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,47,3,73,10,0,0,0,0,142,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Grant (DC)
42600,4,10,0,10,5,0,0,5,0,30,3,12,0,28,10,0,0,9,0,58,0,10,3,40,4,0,0,4,0,66,0,11,0,36,6,0,0,3,3,67,13,30,0,34,22,0,0,0,0,96,8,47,0,11,10,0,0,0,0,70,3,46,0,7,0,0,0,0,0,62,5,62,0,4,0,0,0,0,0,74,13,10,0,0,0,0,0,0,0,35,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,50,251,10,200,57,3,0,29,4,605,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,5,0,0,0,8,3,0,0,3,0,13,0,3,3,19,3,0,0,0,0,33,0,3,3,8,5,0,0,3,0,26,3,3,0,15,14,0,0,3,0,41,Holdfast Bay (C)
42750,0,3,0,0,3,0,0,0,0,3,0,9,0,3,5,0,0,0,0,15,0,4,0,7,3,0,0,3,0,23,0,6,0,7,6,0,3,3,0,27,0,12,0,7,4,0,0,0,0,29,0,17,0,0,0,0,0,0,0,20,3,10,0,0,0,0,0,0,0,18,0,6,0,0,0,0,0,0,0,10,4,9,0,6,0,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,78,4,42,16,0,4,7,0,169,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,3,0,0,5,0,0,0,0,0,0,3,0,0,5,Kangaroo Island (DC)
43080,0,0,0,0,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,4,0,3,0,0,5,0,0,0,0,8,0,3,0,0,0,0,0,0,0,8,0,0,0,3,0,0,0,0,0,4,0,3,0,0,0,0,0,0,0,3,0,5,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,26,3,7,3,0,0,3,0,42,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Karoonda East Murray (DC)
43360,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,3,0,6,0,3,0,0,0,0,0,0,0,6,0,4,0,0,0,0,0,0,0,4,0,4,3,0,0,0,0,0,0,5,0,3,0,0,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,13,7,18,4,0,0,9,0,49,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,Kingston (DC) (SA)
43650,0,3,0,8,0,0,0,0,0,14,0,4,0,11,7,0,0,0,0,23,0,9,0,11,3,0,0,3,0,32,0,16,3,6,4,0,0,3,0,30,0,26,3,5,7,0,0,0,0,38,0,16,5,0,0,0,0,0,0,21,0,28,0,0,0,0,0,0,0,30,4,25,0,0,0,0,0,0,0,23,3,10,0,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,137,12,56,18,0,3,10,0,241,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,4,0,0,0,0,3,0,3,0,0,8,Light (RegC)
43710,0,3,0,3,0,0,0,0,0,7,0,4,0,0,0,0,0,3,0,12,0,3,0,7,0,0,0,0,0,11,0,5,0,9,0,0,0,0,0,17,0,6,0,16,3,0,0,0,0,25,3,15,0,14,0,0,0,0,0,29,0,5,0,13,0,0,0,0,0,16,0,7,0,6,0,0,0,0,0,15,4,0,0,0,0,0,0,0,0,7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,53,8,69,9,0,3,4,0,149,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,3,0,0,3,Lower Eyre Peninsula (DC)
43220,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,3,0,4,0,3,0,0,0,0,0,10,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,4,0,0,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,0,11,5,0,0,3,0,48,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,Kimba (DC)
43790,0,0,3,12,0,0,0,3,0,14,0,9,0,16,4,0,0,5,0,30,5,9,0,7,6,0,0,11,0,36,0,11,5,14,14,0,0,9,0,51,0,18,3,13,9,0,0,0,0,42,0,20,0,3,0,0,0,0,0,27,0,18,0,0,0,0,5,0,0,28,5,23,0,4,3,0,0,0,0,38,9,9,0,11,0,0,0,0,0,27,4,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,21,126,6,92,36,0,10,29,0,325,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,7,3,0,12,Loxton Waikerie (DC)
43920,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,6,0,0,0,0,3,0,0,0,0,4,0,4,0,0,0,0,0,0,0,4,0,3,0,3,0,0,0,0,0,3,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,3,10,4,0,0,0,0,34,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,7,Mallala (DC)
44000,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,Maralinga Tjarutja (AC)
44060,3,12,0,15,9,0,0,3,0,47,0,23,5,52,9,0,0,3,0,97,3,47,3,48,26,0,0,6,3,134,7,47,3,57,36,3,7,3,3,167,12,100,10,87,58,0,16,7,5,287,3,125,10,88,15,0,10,0,3,262,9,174,0,69,13,0,13,0,0,284,11,138,4,92,4,0,0,0,0,251,39,45,0,92,5,0,0,0,3,182,0,15,0,3,0,0,0,0,0,15,0,4,0,11,0,0,0,0,0,14,94,736,35,654,191,12,44,23,15,1805,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,3,0,0,4,0,4,0,0,0,0,8,0,0,3,0,3,0,0,0,0,8,0,3,3,7,11,0,0,0,0,24,0,11,4,0,9,0,6,9,3,36,Marion (C)
44210,0,3,0,3,5,0,0,0,0,11,0,5,0,13,0,0,0,3,0,24,0,3,3,4,0,0,0,0,0,12,3,8,4,16,4,0,3,3,0,39,0,15,0,18,6,0,0,0,0,40,3,11,3,16,3,0,0,3,0,40,6,19,0,11,0,0,0,0,0,32,0,5,0,7,0,0,0,0,0,21,8,0,0,4,0,0,5,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20,78,10,103,19,3,8,18,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,8,0,0,0,0,4,0,0,6,0,12,Mid Murray (DC)
44340,3,43,4,47,38,3,3,11,0,147,6,104,7,93,75,0,0,14,3,310,5,169,11,121,103,6,6,17,3,446,5,298,26,203,151,4,18,15,3,721,12,639,22,188,150,0,8,10,3,1038,19,667,20,56,38,0,3,4,5,819,23,667,9,27,25,0,0,0,0,755,30,498,8,12,10,0,0,0,3,555,58,394,6,15,14,0,0,0,0,489,16,267,0,0,0,0,0,0,0,281,0,26,5,8,5,0,0,0,0,43,178,3837,126,869,630,18,49,81,22,5814,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,8,0,0,0,0,9,0,4,0,0,0,0,0,0,0,5,4,3,4,3,0,0,0,0,0,15,0,4,0,0,5,0,0,0,0,9,0,4,4,0,8,0,3,4,0,27,Mitcham (C)
44550,0,12,0,10,0,0,0,0,0,24,0,12,0,22,12,0,0,3,0,44,3,18,3,17,17,0,0,3,0,59,0,31,3,24,15,0,0,3,0,74,3,38,7,16,22,0,3,7,0,89,0,59,0,11,4,0,0,0,0,77,4,67,0,26,5,0,0,0,0,108,10,51,0,21,3,0,0,3,0,89,15,15,0,45,0,0,0,0,0,84,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,3,43,310,18,212,78,0,14,19,0,699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,7,0,4,0,0,3,0,3,0,0,15,Mount Barker (DC)
44620,0,3,0,7,3,0,0,0,0,14,0,13,0,23,11,0,0,0,3,49,0,17,5,31,29,0,3,7,3,94,0,36,8,33,31,0,0,0,0,108,9,85,0,39,40,0,0,3,0,175,3,72,6,18,21,0,0,0,3,132,5,93,5,28,6,0,0,0,3,144,16,73,3,15,3,0,0,0,0,115,20,34,0,42,9,0,0,0,0,102,3,9,0,4,0,0,0,0,0,18,0,3,0,3,0,0,0,0,0,9,61,432,31,259,151,9,6,21,9,980,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,4,0,0,0,0,3,0,0,0,0,7,0,3,0,0,4,0,0,0,0,11,3,0,3,0,7,0,0,5,0,21,Mount Gambier (C)
44830,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,0,0,7,0,3,0,0,0,0,0,0,0,4,0,4,0,0,0,0,0,3,0,7,0,7,0,0,0,0,0,0,0,7,0,8,0,0,0,0,0,0,0,5,0,0,0,0,0,0,0,0,0,5,3,3,0,3,0,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,26,5,15,0,0,7,9,0,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,4,0,0,0,0,4,0,3,3,0,12,Mount Remarkable (DC)
45040,0,4,0,7,6,0,0,3,0,25,0,8,3,23,11,0,0,0,0,50,0,10,0,25,13,0,0,6,0,60,8,24,7,48,17,0,3,10,0,120,3,53,10,59,39,0,3,8,3,170,7,58,11,61,8,3,8,6,3,155,9,57,4,34,6,0,0,0,0,114,9,28,0,27,5,0,0,0,0,70,17,12,0,34,0,0,0,0,0,60,3,0,0,3,0,0,0,0,0,6,0,7,0,4,0,0,0,0,0,6,51,265,37,337,117,7,15,41,7,868,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,9,0,0,0,0,0,0,0,0,0,4,3,3,0,0,4,0,0,0,0,4,0,0,5,0,3,0,0,3,0,11,Murray Bridge (RC)
45680,0,16,0,44,12,0,0,8,0,91,3,49,7,93,36,5,0,15,0,203,0,93,7,67,75,4,6,11,0,261,4,185,9,89,113,0,14,11,0,429,15,364,16,126,122,0,3,4,3,651,11,400,8,79,27,3,0,4,3,535,5,423,5,91,8,0,0,0,3,547,10,296,0,71,4,0,0,0,0,389,42,171,3,66,5,0,0,0,0,297,3,121,0,0,0,0,0,0,0,126,0,16,0,10,4,0,0,0,0,33,103,2175,54,809,431,14,24,56,16,3683,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,4,0,0,0,0,3,0,0,0,0,4,0,0,3,0,3,0,0,0,0,16,0,0,3,3,8,0,0,0,0,22,3,6,10,4,18,3,15,12,0,71,Playford (C)
45090,0,0,0,8,0,0,0,0,0,18,0,3,0,10,0,0,0,4,0,25,0,15,0,8,7,0,0,3,0,36,0,13,0,11,5,3,0,3,0,31,4,12,0,3,4,0,0,3,0,31,0,17,4,0,8,0,0,0,0,31,0,19,0,4,0,0,0,0,0,29,0,16,0,6,0,0,0,0,0,15,3,5,0,13,0,0,0,0,0,26,0,0,0,0,0,0,0,0,0,3,0,3,0,3,0,0,0,0,0,4,17,109,11,69,35,3,3,14,0,258,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,8,0,0,0,0,5,0,4,0,0,10,Naracoorte and Lucindale (DC)
45120,0,0,3,3,0,0,0,0,0,5,0,0,0,4,0,0,0,0,0,8,0,3,0,0,0,0,0,4,0,9,0,10,5,0,0,0,0,3,0,12,0,7,0,3,0,0,0,0,0,18,0,12,0,3,0,0,0,0,0,19,0,8,0,0,3,0,0,0,0,10,0,13,0,0,0,0,0,0,0,20,7,3,0,3,0,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,13,59,11,26,11,0,4,10,0,130,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,3,0,4,0,5,3,0,13,Northern Areas (DC)
45290,0,4,0,16,5,0,0,3,0,32,0,10,0,22,0,0,0,3,0,39,0,26,3,27,11,0,0,0,0,71,3,31,5,17,21,0,0,0,0,77,6,49,3,20,35,0,0,0,0,115,5,78,3,17,8,0,0,0,3,114,3,81,0,22,9,0,0,3,0,114,9,97,0,17,10,0,0,0,0,125,21,53,0,13,3,0,0,0,0,87,5,11,0,0,0,0,0,0,0,14,0,6,0,0,0,0,0,0,0,11,57,448,15,195,105,0,0,11,4,845,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,6,0,0,3,0,0,0,0,3,0,7,Norwood Payneham St Peters (C)
45340,7,22,0,61,11,0,3,6,0,111,0,40,3,113,32,3,0,15,3,203,4,61,3,108,34,0,0,12,0,224,5,131,14,94,57,3,5,4,0,311,6,172,17,107,71,6,5,3,0,385,8,195,11,79,20,0,4,0,3,319,13,244,5,85,20,0,8,3,0,376,14,212,3,69,11,0,3,0,0,313,52,69,3,103,7,0,0,0,3,236,13,25,0,0,0,0,0,0,0,39,3,7,0,10,3,0,0,0,0,22,128,1225,65,891,266,15,35,64,12,2690,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,4,0,0,0,4,0,10,3,0,3,0,3,0,0,0,0,12,0,9,7,3,9,0,0,5,0,29,0,0,12,10,13,0,0,0,0,41,3,3,19,9,14,0,4,9,3,60,Onkaparinga (C)
