LGA_MAIN11,Separate_house_NofB_0_i_b,Separate_house_NofB_1,Separate_house_NofB_2,Separate_house_NofB_3,Separate_house_NofB_4,Separate_house_NofB_5,Separate_house_NofB_6_or_m,Separate_house_NofB_NS,Separate_house_Total,Sede_r_or_t_h_t_1_s_NofB_0_ib,Se_d_r_or_t_h_t_1_st_NofB_1,Se_d_r_or_t_h_t_1_st_NofB_2,Se_d_r_or_t_h_t_1_st_NofB_3,Se_d_r_or_t_h_t_1_st_NofB_4,Se_d_r_or_t_h_t_1_st_NofB_5,Se_d_r_or_t_h_t_1_st_NofB_6_m,Se_d_r_or_t_h_t_1_st_NofB_NS,Se_d_r_or_t_h_t_1_st_Total,Se_d_r_or_t_h_t_2_s_NofB_0_ib,Se_d_r_or_t_h_t_2_sts_NofB_1,Se_d_r_or_t_h_t_2_sts_NofB_2,Se_d_r_or_t_h_t_2_sts_NofB_3,Se_d_r_or_t_h_t_2_sts_NofB_4,Se_d_r_or_t_h_t_2_sts_NofB_5,Se_d_r_or_t_h_t_2_st_NofB_6_m,Se_d_r_or_t_h_t_2_sts_NofB_NS,Se_d_r_or_t_h_t_2_sts_Total,Se_d_r_or_t_h_t_Tot_NofB_0_ib,Se_d_r_or_t_h_t_Tot_NofB_1,Se_d_r_or_t_h_t_Tot_NofB_2,Se_d_r_or_t_h_t_Tot_NofB_3,Se_d_r_or_t_h_t_Tot_NofB_4,Se_d_r_or_t_h_t_Tot_NofB_5,Se_d_r_or_t_h_t_Tot_NofB_6_m,Se_d_r_or_t_h_t_Tot_NofB_NS,Se_d_r_or_t_h_t_Tot_Total,Fl_u_a_1_or2_st_bl_NofB_0_ib,Flt_un_at_In_1_or2_s_b_NofB_1,Flt_un_at_In_1_or2_s_b_NofB_2,Flt_un_at_In_1_or2_s_b_NofB_3,Flt_un_at_In_1_or2_s_b_NofB_4,Flt_un_at_In_1_or2_s_b_NofB_5,Fl_un_at_In_1_or2_s_b_NoB_6_m,Flt_u_at_In_1_or2_s_b_NoB_NS,Flt_un_at_In_1_or2_s_b_Total,Flt_un_apt_3_st_bl_NoB_0_ib,Flt_un_apt_In_3_st_bl_NofB_1,Flt_un_apt_In_3_st_bl_NofB_2,Flt_un_apt_In_3_st_bl_NofB_3,Flt_un_apt_In_3_st_bl_NofB_4,Flt_un_apt_In_3_st_bl_NofB_5,Flt_un_apt_In_3_s_bl_NofB_6_m,Flt_un_apt_In_3_st_bl_NofB_NS,Flt_un_apt_In_3_st_bl_Total,Ft_un_ap_4_or_m_s_b_NofB_0_ib,Ft_un_apt_4_or_m_s_b_NofB_1,Ft_un_apt_4_or_m_s_b_NofB_2,Ft_un_apt_4_or_m_s_b_NofB_3,Ft_un_apt_4_or_m_s_b_NofB_4,Ft_un_apt_4_or_m_s_b_NofB_5,Ft_un_apt_4_or_m_s_b_NofB_6_m,Ft_un_apt_4_or_m_s_b_NofB_NS,Ft_un_apt_4_or_m_s_b_Total,Fl_un_at_At_to_a_h_NofB_0_ib,Flt_un_apt_At_to_a_hse_NofB_1,Flt_un_apt_At_to_a_hse_NofB_2,Flt_un_apt_At_to_a_hse_NofB_3,Flt_un_apt_At_to_a_hse_NofB_4,Flt_un_apt_At_to_a_hse_NofB_5,Fl_un_apt_At_to_a_hs_NofB_6_m,Flt_un_apt_At_to_a_hs_NofB_NS,Flt_un_apt_At_to_a_hse_Total,Flt_un_apart_Tot_NofB_0_i_b,Flt_un_apart_Tot_NofB_1,Flt_un_apart_Tot_NofB_2,Flt_un_apart_Tot_NofB_3,Flt_un_apart_Tot_NofB_4,Flt_un_apart_Tot_NofB_5,Flt_un_apart_Tot_NofB_6_or_m,Flt_un_apart_Tot_NofB_NS,Flt_un_apart_Tot_Total,Other_dwelling_NofB_0_i_b,Other_dwelling_NofB_1,Other_dwelling_NofB_2,Other_dwelling_NofB_3,Other_dwelling_NofB_4,Other_dwelling_NofB_5,Other_dwelling_NofB_6_or_m,Other_dwelling_NofB_NS,Other_dwelling_Total,Dweling_structu_NS_NofB_0_i_b,Dweling_structur_NS_NofB_1,Dweling_structur_NS_NofB_2,Dweling_structur_NS_NofB_3,Dweling_structur_NS_NofB_4,Dweling_structur_NS_NofB_5,Dwelig_struct_NS_NofB_6_or_m,Dweling_structur_NS_NofB_NS,Dweling_structur_NS_Total,Total_NofB_0_i_b,Total_NofB_1,Total_NofB_2,Total_NofB_3,Total_NofB_4,Total_NofB_5,Total_NofB_6_or_m,Total_NofB_NS,Total_Total,LGA_NAME11
41330,3,76,186,247,92,18,5,41,668,0,0,9,5,3,0,0,0,17,0,0,0,0,0,0,0,0,0,0,0,9,5,3,0,0,0,17,0,0,5,4,0,0,0,0,9,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,4,0,0,0,0,9,5,5,3,0,0,0,0,0,13,0,0,0,0,0,0,0,0,0,8,81,203,256,95,18,5,41,707,Coober Pedy (DC)
44620,4,63,951,5233,1770,151,47,119,8338,0,45,268,274,12,5,3,22,629,0,3,16,12,3,0,0,3,37,0,48,284,286,15,5,3,25,666,8,188,735,160,7,0,3,37,1138,0,3,3,0,0,0,0,3,9,0,4,30,5,0,0,0,0,39,0,3,3,0,0,0,0,0,6,8,198,771,165,7,0,3,40,1192,4,9,8,0,0,0,0,0,21,0,0,3,0,0,0,0,0,3,16,318,2017,5684,1792,156,53,184,10220,Mount Gambier (C)
44830,3,29,208,586,226,26,11,20,1109,0,0,3,3,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,3,3,0,0,0,0,6,0,3,9,3,0,0,0,4,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,9,3,0,0,0,4,19,4,7,3,3,0,0,3,0,20,0,0,0,0,0,0,0,0,0,7,39,223,595,226,26,14,24,1154,Mount Remarkable (DC)
44000,0,0,12,4,0,0,0,0,16,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,0,0,0,0,0,6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,12,4,0,0,0,0,22,Maralinga Tjarutja (AC)
40700,6,97,1496,5324,3394,811,151,118,11397,0,110,820,657,51,9,0,27,1674,0,33,104,347,53,7,0,10,554,0,143,924,1004,104,16,0,37,2228,17,442,1730,217,14,3,0,55,2478,0,35,155,12,0,0,0,10,212,0,77,138,42,0,0,0,4,261,0,3,0,0,0,0,3,0,6,17,557,2023,271,14,3,3,69,2957,0,0,7,3,0,0,0,0,10,0,0,4,0,0,0,0,0,4,23,797,4454,6602,3512,830,154,224,16596,Burnside (C)
41190,0,10,97,381,156,14,0,10,668,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,3,3,0,12,3,0,0,0,0,0,0,0,3,3,16,97,384,156,17,3,10,686,Cleve (DC)
41830,0,15,112,338,117,18,10,17,627,0,0,4,0,0,0,0,5,9,0,0,0,0,0,0,0,0,0,0,0,4,0,0,0,0,5,9,3,4,3,7,3,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,4,3,7,3,0,0,0,20,0,6,3,5,3,0,0,6,23,0,0,0,4,0,0,0,0,4,3,25,122,354,123,18,10,28,683,Flinders Ranges (DC)
41960,3,6,53,261,101,4,0,6,434,0,0,0,3,0,0,0,0,3,0,0,3,0,0,0,0,0,3,0,0,3,3,0,0,0,0,6,0,5,12,3,0,0,0,4,24,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,12,3,0,0,0,4,24,3,10,0,0,3,0,0,0,16,0,0,0,0,0,0,0,0,0,6,21,68,267,104,4,0,10,480,Franklin Harbour (DC)
42750,3,66,297,907,324,38,11,23,1669,0,4,10,0,0,0,0,3,17,0,0,3,3,0,0,0,0,6,0,4,13,3,0,0,0,3,23,3,21,41,3,0,0,0,3,71,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,21,41,3,0,0,0,3,71,0,7,0,5,4,0,0,3,19,0,0,0,0,0,0,0,0,0,6,98,351,918,328,38,11,32,1782,Kangaroo Island (DC)
43080,3,11,49,240,72,11,0,16,402,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,6,0,0,0,0,10,0,0,0,0,0,0,0,0,0,3,11,53,246,72,11,0,16,412,Karoonda East Murray (DC)
42030,10,112,895,3927,1725,223,32,101,7025,22,132,383,271,5,0,0,29,842,0,0,3,3,0,0,0,0,6,22,132,386,274,5,0,0,29,848,0,21,145,64,5,0,0,3,238,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,21,145,64,5,0,0,3,238,5,28,10,4,0,0,0,9,56,0,0,3,3,4,0,0,0,10,37,293,1439,4272,1739,223,32,142,8177,Gawler (T)
42110,5,42,298,815,347,50,18,23,1598,0,15,19,8,0,3,3,0,48,0,0,0,0,0,0,0,0,0,0,15,19,8,0,3,3,0,48,0,9,3,3,0,0,0,0,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9,3,3,0,0,0,0,15,3,3,3,5,0,3,0,0,17,0,0,0,0,0,0,0,3,3,8,69,323,831,347,56,21,26,1681,Goyder (DC)
42250,3,44,339,1406,714,100,16,39,2661,0,0,3,5,0,0,0,0,8,0,0,0,0,3,0,0,0,3,0,0,3,5,3,0,0,0,11,3,6,8,3,0,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,6,8,3,0,0,0,0,20,0,17,6,0,0,0,0,0,23,0,0,3,0,0,0,0,0,3,6,67,359,1414,717,100,16,39,2718,Grant (DC)
43710,10,50,253,839,424,51,13,17,1657,0,9,0,0,3,0,0,0,12,0,0,0,0,5,3,0,0,8,0,9,0,0,8,3,0,0,20,0,7,4,5,4,0,0,0,20,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,4,5,4,0,0,0,20,8,15,3,12,0,0,0,3,41,0,0,0,0,0,0,0,0,0,18,81,260,856,436,54,13,20,1738,Lower Eyre Peninsula (DC)
43790,10,99,559,2335,856,99,21,64,4043,0,8,119,96,0,0,0,8,231,0,0,0,0,0,0,0,0,0,0,8,119,96,0,0,0,8,231,0,42,67,10,0,0,0,13,132,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,42,67,10,0,0,0,13,132,3,27,11,9,3,0,0,9,62,0,0,3,0,0,0,0,0,3,13,176,759,2450,859,99,21,94,4471,Loxton Waikerie (DC)
43920,7,37,272,1435,902,133,34,36,2856,0,0,0,3,3,0,3,0,9,0,0,3,3,3,0,0,0,9,0,0,3,6,6,0,3,0,18,0,13,3,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,13,6,3,0,0,0,0,22,5,9,4,3,0,0,0,3,24,0,0,0,0,0,0,0,0,0,12,59,285,1447,908,133,37,39,2920,Mallala (DC)
42600,5,78,1201,4417,1801,276,49,93,7920,0,177,1199,653,59,11,3,38,2140,3,26,160,366,77,6,0,9,647,3,203,1359,1019,136,17,3,47,2787,19,584,1923,245,13,0,5,86,2875,3,82,365,103,3,0,0,9,565,0,117,223,168,12,0,0,91,611,3,8,3,0,0,0,0,0,14,25,791,2514,516,28,0,5,186,4065,10,24,14,6,0,0,0,0,54,0,4,0,3,0,0,0,0,7,43,1100,5088,5961,1965,293,57,326,14833,Holdfast Bay (C)
43220,0,21,51,225,95,5,0,5,402,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5,0,0,0,0,5,0,21,54,230,95,5,0,5,410,Kimba (DC)
43360,0,18,133,456,203,36,5,14,865,0,0,0,12,10,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,22,0,3,16,7,0,0,0,3,29,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,16,7,0,0,0,3,29,0,3,0,3,0,0,0,3,9,0,0,0,0,0,0,0,0,0,0,24,149,478,213,36,5,20,925,Kingston (DC)
43650,4,60,423,2154,1711,238,43,44,4677,0,11,9,13,6,0,0,0,39,0,0,3,3,3,5,0,0,14,0,11,12,16,9,5,0,0,53,0,15,20,7,0,0,0,5,47,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,20,7,0,0,0,5,47,5,0,0,4,0,0,0,0,9,0,0,0,0,0,3,0,0,3,9,86,455,2181,1720,246,43,49,4789,Light (RegC)
44340,19,198,2551,10210,5251,1019,172,185,19605,3,106,811,570,55,3,3,32,1583,3,10,23,36,18,5,0,0,95,6,116,834,606,73,8,3,32,1678,9,376,1689,105,9,0,5,56,2249,4,33,95,0,0,0,0,4,136,0,0,0,0,0,0,0,0,0,0,22,11,5,0,0,0,3,41,13,431,1795,110,9,0,5,63,2426,12,17,6,8,0,0,0,4,47,0,0,0,3,0,0,0,0,3,50,762,5186,10937,5333,1027,180,284,23759,Mitcham (C)
44550,11,132,914,5366,3090,428,73,113,10127,0,60,142,93,11,0,3,6,315,0,0,10,7,0,0,0,0,17,0,60,152,100,11,0,3,6,332,3,43,149,104,12,0,0,15,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,13,14,0,0,0,0,34,3,50,162,118,12,0,0,15,360,14,25,12,13,0,0,0,5,69,0,0,3,3,0,0,0,0,6,28,267,1243,5600,3113,428,76,139,10894,Mount Barker (DC)
45040,8,114,834,3864,1390,145,32,138,6525,4,78,165,341,11,5,3,31,638,0,3,3,3,0,0,0,0,9,4,81,168,344,11,5,3,31,647,0,37,174,26,0,0,0,8,245,0,8,4,0,0,0,0,0,12,0,0,3,0,0,0,0,0,3,0,0,7,0,0,0,0,0,7,0,45,188,26,0,0,0,8,267,8,24,20,12,0,0,0,3,67,0,0,0,0,0,0,0,0,0,20,264,1210,4246,1401,150,35,180,7506,Murray Bridge (RC)
45090,4,32,353,1767,637,79,15,56,2943,0,5,16,7,0,0,0,3,31,0,0,0,0,0,0,0,0,0,0,5,16,7,0,0,0,3,31,0,48,62,6,0,0,0,7,123,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,48,62,6,0,0,0,7,123,4,8,4,3,0,0,0,0,19,0,0,3,0,0,0,0,3,6,8,93,438,1783,637,79,15,69,3122,Naracoorte and Lucindale (DC)
45120,7,22,291,965,398,38,14,25,1760,0,22,12,7,3,0,0,0,44,0,0,0,0,0,0,0,0,0,0,22,12,7,3,0,0,0,44,0,7,3,0,3,0,0,0,13,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7,3,0,3,0,0,0,13,0,5,4,4,5,0,0,5,23,0,0,0,0,0,0,0,0,0,7,56,310,976,409,38,14,30,1840,Northern Areas (DC)
45290,12,116,1536,4514,1591,281,41,92,8183,3,221,1151,675,36,3,3,46,2138,3,39,495,721,49,6,0,19,1332,6,260,1646,1396,85,9,3,65,3470,16,615,2029,212,6,3,3,92,2976,0,42,216,4,0,0,0,11,273,0,0,34,22,0,0,0,3,59,0,6,9,3,0,0,0,0,18,16,663,2288,241,6,3,3,106,3326,0,0,4,9,6,0,0,0,19,0,0,0,6,0,0,0,0,6,34,1039,5474,6166,1688,293,47,263,15004,Norwood Payneham St Peters (C)
45340,57,365,3651,34186,13647,1786,268,592,54552,10,338,1746,698,47,11,5,97,2952,3,0,98,285,43,4,0,9,442,13,338,1844,983,90,15,5,106,3394,13,249,1400,343,23,5,5,53,2091,8,14,32,7,0,0,3,4,68,3,3,5,3,0,0,0,0,14,3,9,3,3,4,3,3,0,28,27,275,1440,356,27,8,11,57,2201,51,152,101,17,0,5,0,17,343,0,7,0,11,12,0,0,0,30,148,1137,7036,35553,13776,1814,284,772,60520,Onkaparinga (C)
46090,4,57,499,2794,822,82,19,82,4359,0,35,79,217,16,4,0,22,373,0,0,3,24,3,0,0,0,30,0,35,82,241,19,4,0,22,403,9,47,100,9,0,0,0,9,174,0,0,0,0,0,0,0,0,0,0,6,34,0,0,0,0,3,43,0,0,4,0,0,0,0,0,4,9,53,138,9,0,0,0,12,221,9,19,5,6,0,0,3,3,45,0,3,0,0,0,0,0,0,3,22,167,724,3050,841,86,22,119,5031,Port Augusta (C)
46300,5,62,523,2531,859,97,13,91,4181,3,57,283,377,22,0,3,17,762,0,0,13,46,16,0,0,0,75,3,57,296,423,38,0,3,17,837,3,71,190,80,8,0,0,15,367,0,3,29,3,0,0,0,6,41,0,0,21,11,0,0,0,9,41,0,3,5,0,0,0,0,0,8,3,77,245,94,8,0,0,30,457,14,16,4,3,0,0,0,8,45,0,0,0,0,0,0,0,0,0,25,212,1068,3051,905,97,16,146,5520,Port Lincoln (C)
46450,7,68,707,3730,1163,125,27,106,5933,3,42,127,437,23,5,0,23,660,0,0,0,0,3,0,0,0,3,3,42,127,437,26,5,0,23,663,3,105,155,32,0,0,0,15,310,0,6,3,0,0,0,0,0,9,0,18,12,3,0,0,0,3,36,0,0,0,0,0,0,0,0,0,3,129,170,35,0,0,0,18,355,6,30,10,7,6,0,0,0,59,0,0,3,0,0,0,0,0,3,19,269,1017,4209,1195,130,27,147,7013,Port Pirie City and Dists (M)
50350,6,34,616,2361,1316,168,40,73,4614,4,55,168,207,22,0,0,13,469,0,0,18,64,9,0,0,4,95,4,55,186,271,31,0,0,17,564,0,49,146,302,17,0,0,10,524,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,6,0,49,149,302,17,0,0,13,530,0,0,0,5,0,0,0,0,5,0,0,0,0,0,0,0,0,0,10,138,951,2939,1364,168,40,103,5713,Bassendean (T)
45400,0,7,57,170,83,17,9,4,347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,0,0,3,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,0,10,57,174,83,17,9,4,354,Orroroo/Carrieton (DC)
46670,5,62,401,1848,691,89,17,81,3194,0,0,37,51,7,0,0,0,95,0,3,8,5,0,0,0,0,16,0,3,45,56,7,0,0,0,111,0,61,151,11,0,0,0,7,230,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,0,0,0,3,0,61,151,14,0,0,0,7,233,3,4,10,5,6,0,0,18,46,0,0,3,0,4,0,0,0,7,8,130,610,1923,708,89,17,106,3591,Renmark Paringa (DC)
46860,0,9,56,294,126,9,5,6,505,0,0,0,5,0,3,0,0,8,0,0,0,4,3,0,0,0,7,0,0,0,9,3,3,0,0,15,0,3,3,3,0,0,3,3,15,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,3,3,0,0,3,3,15,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,0,0,0,0,12,59,306,129,12,11,9,538,Robe (DC)
46970,4,3,60,526,460,44,0,7,1104,0,26,26,42,3,0,0,0,97,0,0,4,0,0,0,0,3,7,0,26,30,42,3,0,0,3,104,3,27,29,17,0,0,0,3,79,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,27,29,17,0,0,0,3,79,0,3,15,3,0,0,0,3,24,3,0,0,0,0,0,3,0,6,10,59,134,588,463,44,3,16,1317,Roxby Downs (M)
47140,70,201,1688,27681,8596,1049,178,636,40099,6,305,1654,1406,67,5,0,112,3555,0,0,186,516,81,11,3,11,808,6,305,1840,1922,148,16,3,123,4363,5,451,1466,321,3,3,4,91,2344,0,12,193,41,0,3,0,4,253,0,6,132,7,0,0,0,0,145,3,8,7,4,3,0,0,0,25,8,477,1798,373,6,6,4,95,2767,21,52,27,12,3,0,0,5,120,6,4,0,0,5,0,0,0,15,111,1039,5353,29988,8758,1071,185,859,47364,Salisbury (C)
47290,5,20,107,480,158,19,5,14,808,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,3,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10,3,3,0,0,0,3,19,0,0,0,4,0,0,0,0,4,0,0,0,0,0,0,0,0,0,5,30,110,487,158,19,5,17,831,Southern Mallee (DC)
45540,4,25,143,443,98,17,3,18,751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3,0,3,0,0,0,0,0,0,3,0,3,0,0,3,0,0,0,0,0,3,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13,0,0,0,0,13,0,0,3,13,0,0,0,0,16,0,7,0,0,0,3,0,0,10,0,0,0,0,0,0,0,0,0,4,32,146,456,98,20,6,18,780,Peterborough (DC)
45680,46,144,1129,15072,5671,797,164,424,23447,17,124,738,2755,236,21,7,170,4068,0,3,14,110,24,8,0,5,164,17,127,752,2865,260,29,7,175,4232,28,364,475,134,6,0,0,58,1065,0,8,61,6,0,0,0,0,75,0,0,20,28,0,0,0,6,54,0,4,0,9,0,0,0,0,13,28,376,556,177,6,0,0,64,1207,12,58,27,6,4,0,0,8,115,0,0,0,3,0,0,0,0,3,103,705,2464,18123,5941,826,171,671,29004,Playford (C)
45890,59,370,5195,20553,5105,620,132,596,32630,10,437,2385,2263,230,28,15,196,5564,4,41,388,796,63,6,4,21,1323,14,478,2773,3059,293,34,19,217,6887,22,741,3084,515,14,3,6,160,4545,3,20,121,3,0,0,0,9,156,0,145,78,16,0,0,0,3,242,3,15,8,3,0,0,0,3,32,28,921,3291,537,14,3,6,175,4975,10,46,42,29,7,3,0,3,140,4,3,6,9,0,0,0,0,22,115,1818,11307,24187,5419,660,157,991,44654,Port Adelaide Enfield (C)
46510,3,68,1191,3014,1155,166,31,78,5706,4,80,303,178,15,0,0,15,595,3,9,162,87,12,0,0,6,279,7,89,465,265,27,0,0,21,874,5,210,891,64,5,0,0,37,1212,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6,0,3,3,0,0,3,15,5,216,891,67,8,0,0,40,1227,0,3,6,0,0,0,0,0,9,0,0,3,3,0,0,0,0,6,15,376,2556,3349,1190,166,31,139,7822,Prospect (C)
47490,3,23,119,376,157,10,3,8,699,0,4,7,0,0,0,0,0,11,0,0,0,0,0,0,0,0,0,0,4,7,0,0,0,0,0,11,0,12,10,0,0,0,0,0,22,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12,10,0,0,0,0,0,22,6,6,7,5,0,0,0,0,24,0,0,0,0,0,0,0,0,0,9,45,143,381,157,10,3,8,756,Streaky Bay (DC)
47630,6,21,204,1326,653,93,18,27,2348,0,12,32,12,0,0,0,3,59,0,0,3,0,0,0,0,0,3,0,12,35,12,0,0,0,3,62,0,15,9,3,0,0,0,0,27,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15,9,3,0,0,0,0,27,4,16,3,6,0,0,0,5,34,0,0,0,0,0,0,0,0,0,10,64,251,1347,653,93,18,35,2471,Tatiara (DC)
47700,22,119,1601,20229,8626,1146,165,302,32210,3,192,1531,482,19,0,3,71,2301,3,0,105,236,9,4,0,3,360,6,192,1636,718,28,4,3,74,2661,0,68,682,256,3,0,0,28,1037,0,0,8,0,0,0,0,0,8,0,0,8,15,3,0,0,0,26,0,7,0,0,0,0,0,0,7,0,75,698,271,6,0,0,28,1078,3,0,3,0,0,0,0,0,6,0,0,0,5,5,0,0,0,10,31,386,3938,21223,8665,1150,168,404,35965,Tea Tree Gully (C)
47800,3,27,260,1214,389,53,17,41,2004,0,8,13,10,0,0,0,9,40,0,0,0,0,3,0,0,0,3,0,8,13,10,3,0,0,9,43,0,4,7,3,0,0,0,3,17,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4,7,3,0,0,0,3,17,3,23,6,5,5,0,3,7,52,0,0,0,3,0,0,0,0,3,6,62,286,1235,397,53,20,60,2119,The Coorong (DC)
47980,10,112,1571,4575,2077,388,63,92,8888,7,207,1202,556,42,7,3,35,2059,0,35,392,374,32,0,0,19,852,7,242,1594,930,74,7,3,54,2911,10,508,1716,219,9,3,3,47,2515,4,21,123,6,0,0,0,3,157,0,19,97,6,3,0,0,0,125,0,9,5,3,0,3,3,3,26,14,557,1941,234,12,6,6,53,2823,0,4,0,0,0,0,0,0,4,0,3,3,3,0,3,0,0,12,31,918,5109,5742,2163,404,72,199,14638,Unley (C)
48050,12,50,936,2780,1088,135,17,55,5073,0,51,209,59,9,0,0,9,337,0,0,6,45,12,0,0,3,66,0,51,215,104,21,0,0,12,403,5,18,134,42,3,0,0,3,205,0,0,7,5,0,0,0,0,12,0,0,18,0,0,0,0,0,18,0,0,0,0,0,0,0,0,0,5,18,159,47,3,0,0,3,235,3,14,3,10,0,0,0,3,33,0,0,0,0,0,0,0,0,0,20,133,1313,2941,1112,135,17,73,5744,Victor Harbor (C)
48130,8,63,391,1381,490,78,25,43,2479,0,10,17,10,3,0,0,3,43,0,0,0,0,0,0,0,0,0,0,10,17,10,3,0,0,3,43,0,11,5,3,0,0,0,0,19,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11,5,3,0,0,0,0,19,3,12,4,3,3,0,0,0,25,0,0,0,0,0,0,0,0,0,11,96,417,1397,496,78,25,46,2566,Wakefield (DC)
50420,16,138,1819,8143,5500,732,110,248,16706,4,218,1145,1504,270,11,3,80,3235,4,60,366,570,64,15,6,25,1110,8,278,1511,2074,334,26,9,105,4345,9,256,855,441,26,7,0,57,1651,5,157,551,63,0,0,0,26,802,0,320,427,40,4,0,0,20,811,0,0,3,5,0,0,0,0,8,14,733,1836,549,30,7,0,103,3272,0,0,5,0,0,0,0,0,5,0,0,6,6,4,0,0,0,16,38,1149,5177,10772,5868,765,119,456,24344,Bayswater (C)
